unit_type,u,grat_contrast,grat_orientation,response,smoothed_response
excit,55,0.103411,120,0.00013421333333333334,0.00014670708333333333
excit,55,0.103411,135,0.00019783470833333332,0.00018150358333333334
excit,55,0.103411,150,5.876825e-05,5.540716666666666e-05
excit,55,0.103411,165,0.00011778199999999999,9.7798e-05
excit,55,0.186966,0,0.0001412195,0.0001711955
excit,55,0.186966,15,3.570408333333333e-05,5.387929166666667e-05
excit,55,0.186966,30,5.95e-05,8.114154166666667e-05
excit,55,0.186966,45,0.00011615716666666667,8.468066666666666e-05
excit,55,0.186966,60,4.9959999999999996e-05,5.9952e-05
excit,55,0.186966,75,0.0,2.7868916666666667e-05
excit,55,0.186966,90,0.00012418254166666665,0.00013584733333333332
excit,55,0.186966,105,0.00014740829166666667,0.00016577883333333333
excit,55,0.186966,120,0.00016319995833333334,0.00016907675
excit,55,0.186966,135,0.000174031375,0.00016579708333333334
excit,55,0.186966,150,7.8744625e-05,0.00013778891666666666
excit,55,0.186966,165,3.570408333333333e-05,4.188591666666667e-05
excit,55,0.303066,0,0.0,2.2192625e-05
excit,55,0.303066,15,0.00019004191666666665,0.00017422575
excit,55,0.303066,30,3.330670833333333e-05,3.330670833333333e-05
excit,55,0.303066,45,0.00027084945833333334,0.000289191875
excit,55,0.303066,60,0.00022775129166666664,0.00018551791666666668
excit,55,0.303066,75,0.000127526375,0.00010644470833333333
excit,55,0.303066,90,0.0,4.35935e-05
excit,55,0.303066,105,3.570408333333333e-05,6.413270833333333e-05
excit,55,0.303066,120,0.00018813208333333335,0.00016049783333333333
excit,55,0.303066,135,0.00010076170833333333,0.00010075575
excit,55,0.303066,150,0.00010544166666666666,7.325700000000001e-05
excit,55,0.303066,165,5.6214375e-05,8.021558333333333e-05
excit,55,0.464386,0,0.00021186995833333334,0.000233547125
excit,55,0.464386,15,0.00013835787499999998,0.00014834991666666666
excit,55,0.464386,30,0.00026026783333333334,0.00025054720833333333
excit,55,0.464386,45,9.539791666666667e-05,0.00010823841666666665
excit,55,0.464386,60,0.00024217954166666665,0.00021567170833333333
excit,55,0.464386,75,0.0001698868333333333,0.00015981933333333333
excit,55,0.464386,90,0.00036369825,0.00031223695833333334
excit,55,0.464386,105,0.0,7.687583333333332e-06
excit,55,0.464386,120,0.000164378125,0.000167659875
excit,55,0.464386,135,0.000230158375,0.0002482087083333333
excit,55,0.464386,150,0.00016338833333333334,0.00018160354166666664
excit,55,0.464386,165,0.0002959707916666667,0.00027089462500000004
excit,55,0.68854,0,0.00010703241666666667,0.00010639500000000001
excit,55,0.68854,15,0.000112972125,0.00014056395833333333
excit,55,0.68854,30,0.00031655858333333334,0.000336388375
excit,55,0.68854,45,0.00023414466666666668,0.00022648737499999998
excit,55,0.68854,60,0.000205087125,0.0002220675
excit,55,0.68854,75,0.00012146241666666665,0.00012495141666666668
excit,55,0.68854,90,0.00016959225,0.00014422504166666667
excit,55,0.68854,105,0.0003007582083333333,0.00025503670833333333
excit,55,0.68854,120,0.00020953545833333334,0.00017845520833333333
excit,55,0.68854,135,0.000775271875,0.00085018575
excit,55,0.68854,150,0.00039367745833333335,0.0003410337083333333
excit,55,0.68854,165,0.00017493408333333336,0.00016471845833333334
excit,55,1.0,0,6.967225e-05,8.576937499999999e-05
excit,55,1.0,15,0.000321333375,0.00028560425
excit,55,1.0,30,0.00012683574999999999,0.00013999941666666666
excit,55,1.0,45,0.000317191375,0.0002872326375
excit,55,1.0,60,0.0005347437083333334,0.000472780625
excit,55,1.0,75,0.000737624875,0.0007193825416666667
excit,55,1.0,90,0.0005644550833333333,0.00051632025
excit,55,1.0,105,0.0003967709166666667,0.00037109545833333336
excit,55,1.0,120,0.000492373125,0.0004857119583333333
excit,55,1.0,135,0.0007771037916666667,0.0007087517083333334
excit,55,1.0,150,0.0006855400833333334,0.0006288143333333334
excit,55,1.0,165,0.000113377875,0.00011107345833333332
excit,56,0.0,0,0.0027481936041666663,0.0027614751249999997
excit,56,0.0,15,0.0023343077708333332,0.0023610177083333334
excit,56,0.0,30,0.002815557375,0.002833020958333333
excit,56,0.0,45,0.0025385532916666668,0.0025441992916666665
excit,56,0.0,60,0.0026691004583333333,0.00268325275
excit,56,0.0,75,0.0021119387291666666,0.0021598135833333335
excit,56,0.0,90,0.002447118020833333,0.0024793076875
excit,56,0.0,105,0.002399026291666667,0.0023941858333333334
excit,56,0.0,120,0.0023578930000000002,0.0024201264583333334
excit,56,0.0,135,0.0025845871666666667,0.002541009979166667
excit,56,0.0,150,0.0025614060208333333,0.0026454007708333334
excit,56,0.0,165,0.002408210479166667,0.002429655729166667
excit,56,0.0432773,0,0.002660777645833333,0.0026454909166666665
excit,56,0.0432773,15,0.0021623072708333332,0.0022177962916666667
excit,56,0.0432773,30,0.0020247424374999997,0.0021071262708333336
excit,56,0.0432773,45,0.0021471162291666667,0.0021918649166666666
excit,56,0.0432773,60,0.00231755075,0.0023384683125
excit,56,0.0432773,75,0.002073793354166667,0.0022507844999999998
excit,56,0.0432773,90,0.0024672593958333334,0.0024316581666666667
excit,56,0.0432773,105,0.0028038606875,0.002730243375
excit,56,0.0432773,120,0.0021443080833333334,0.0022664900625
excit,56,0.0432773,135,0.0028452322708333332,0.0027112104791666668
excit,56,0.0432773,150,0.002405162625,0.002464849958333333
excit,56,0.0432773,165,0.0019889677916666666,0.002068039625
excit,56,0.103411,0,0.0020755307291666666,0.002043864375
excit,56,0.103411,15,0.0027333599583333336,0.0027491020833333335
excit,56,0.103411,30,0.002873038125,0.0028681414166666663
excit,56,0.103411,45,0.002339689375,0.0023546086041666666
excit,56,0.103411,60,0.0027834901666666666,0.0027563707708333335
excit,56,0.103411,75,0.0024053164375,0.0024170324583333335
excit,56,0.103411,90,0.0024594546666666666,0.0024532512916666666
excit,56,0.103411,105,0.0026561358958333333,0.0025849742708333335
excit,56,0.103411,120,0.0028158427083333337,0.002763135208333333
excit,56,0.103411,135,0.0020227257916666666,0.0022226157291666666
excit,56,0.103411,150,0.0021487118125,0.002204180416666667
excit,56,0.103411,165,0.002172105875,0.002251075354166667
excit,56,0.186966,0,0.0027209532499999998,0.0026168856250000003
excit,56,0.186966,15,0.0020448601875000002,0.002195979104166667
excit,56,0.186966,30,0.001955200166666667,0.0021339620208333334
excit,56,0.186966,45,0.0023223431041666668,0.0024071082916666668
excit,56,0.186966,60,0.0027307233750000002,0.0027702713749999997
excit,56,0.186966,75,0.0027582765625,0.0027362354375
excit,56,0.186966,90,0.0022558466875,0.0023606966875
excit,56,0.186966,105,0.002374758729166667,0.0024528710416666668
excit,56,0.186966,120,0.0019623043333333334,0.0019669656458333336
excit,56,0.186966,135,0.0024530470625000003,0.0024629656250000002
excit,56,0.186966,150,0.0028648071041666666,0.002935794895833333
excit,56,0.186966,165,0.002194659875,0.0023793248958333332
excit,56,0.303066,0,0.0033654760624999996,0.0034646539166666664
excit,56,0.303066,15,0.0023364581458333333,0.0025081208125
excit,56,0.303066,30,0.003135948645833334,0.00304071125
excit,56,0.303066,45,0.0026841923125,0.002612156479166667
excit,56,0.303066,60,0.0031980615416666667,0.003271704020833333
excit,56,0.303066,75,0.0026986194583333337,0.0026484167083333336
excit,56,0.303066,90,0.002593772916666667,0.0026496825625
excit,56,0.303066,105,0.0028736275,0.0030035310000000003
excit,56,0.303066,120,0.002567049,0.002571816208333333
excit,56,0.303066,135,0.0029153570833333332,0.0029837872291666664
excit,56,0.303066,150,0.0025943581666666667,0.0025959463333333336
excit,56,0.303066,165,0.0027464087708333335,0.0027285817083333333
excit,56,0.464386,0,0.003464539229166667,0.003475136770833333
excit,56,0.464386,15,0.0033231670416666668,0.0032570468749999995
excit,56,0.464386,30,0.002878063375,0.0028635729166666666
excit,56,0.464386,45,0.003035031875,0.0030584062083333333
excit,56,0.464386,60,0.0023017948958333335,0.0023467676874999997
excit,56,0.464386,75,0.0026675285416666666,0.0027675150416666666
excit,56,0.464386,90,0.003096226625,0.003172920666666667
excit,56,0.464386,105,0.00295158775,0.002951766375
excit,56,0.464386,120,0.0032652612291666668,0.003228410416666667
excit,56,0.464386,135,0.0024802264583333334,0.0025571136666666665
excit,56,0.464386,150,0.0030022064583333334,0.0030763610416666668
excit,56,0.464386,165,0.0025394510000000003,0.0025412344583333334
excit,56,0.68854,0,0.0037791471666666666,0.0037214798541666664
excit,56,0.68854,15,0.0034535907708333337,0.0033926563333333336
excit,56,0.68854,30,0.0042958645625000005,0.0041992668750000005
excit,56,0.68854,45,0.0032039701875,0.0032813374375000003
excit,56,0.68854,60,0.0041696800833333336,0.0041685475625000004
excit,56,0.68854,75,0.003595227520833333,0.0036221625208333334
excit,56,0.68854,90,0.004006236229166666,0.004091051041666667
excit,56,0.68854,105,0.0027055014583333334,0.0028039828125
excit,56,0.68854,120,0.003219366458333333,0.0032308335416666666
excit,56,0.68854,135,0.003555572333333333,0.0034251541041666667
excit,56,0.68854,150,0.004426179958333333,0.004334084395833333
excit,56,0.68854,165,0.0035651182500000002,0.003590595375
excit,56,1.0,0,0.0071798226875,0.006996835375
excit,56,1.0,15,0.007193555833333334,0.007203408333333334
excit,56,1.0,30,0.006650995833333334,0.006589791875000001
excit,56,1.0,45,0.006337562916666667,0.006167029
excit,56,1.0,60,0.007885065,0.0077082235416666665
excit,56,1.0,75,0.008175421666666667,0.00787764125
excit,56,1.0,90,0.008042346458333334,0.007885952708333333
excit,56,1.0,105,0.00892182375,0.008628421875
excit,56,1.0,120,0.006246197875000001,0.0061916122916666665
excit,56,1.0,135,0.006258088770833333,0.006063308770833334
excit,56,1.0,150,0.006330637916666666,0.00611448875
excit,56,1.0,165,0.006614478125,0.006182505208333334
excit,57,0.0,0,0.0031854958125,0.003406137583333333
excit,57,0.0,15,0.004107988854166667,0.0043321149375
excit,57,0.0,30,0.0035916348125,0.0036320598125
excit,57,0.0,45,0.0034729646666666666,0.0038215191458333335
excit,57,0.0,60,0.0028069777291666667,0.0032356505
excit,57,0.0,75,0.0035711431875,0.0038670503958333335
excit,57,0.0,90,0.00331513775,0.003715775020833333
excit,57,0.0,105,0.002928426833333333,0.0031343764374999997
excit,57,0.0,120,0.002645096979166667,0.0029433346458333336
excit,57,0.0,135,0.0028531737083333335,0.0030488484791666667
excit,57,0.0,150,0.003249354208333333,0.003564317166666667
excit,57,0.0,165,0.0028211802291666665,0.0030566274375000003
excit,57,0.0432773,0,0.0031739383124999997,0.0033610849999999998
excit,57,0.0432773,15,0.00309088575,0.003291196125
excit,57,0.0432773,30,0.0030733478125,0.0034624178333333335
excit,57,0.0432773,45,0.00246931225,0.002929777041666667
excit,57,0.0432773,60,0.0033271108333333336,0.0034572859791666666
excit,57,0.0432773,75,0.0032070325,0.0035806101666666667
excit,57,0.0432773,90,0.0034689266875,0.0036302894375
excit,57,0.0432773,105,0.0037130787708333332,0.0039527687083333336
excit,57,0.0432773,120,0.003343051770833333,0.003410413666666667
excit,57,0.0432773,135,0.003241331645833333,0.003488806541666667
excit,57,0.0432773,150,0.0032193283333333336,0.0033863808749999996
excit,57,0.0432773,165,0.0034506600625,0.0035839621666666666
excit,57,0.103411,0,0.0042150045833333335,0.004334354895833333
excit,57,0.103411,15,0.002985629625,0.0032736049375
excit,57,0.103411,30,0.0034728985,0.0036834995416666666
excit,57,0.103411,45,0.0034133350625,0.003637395625
excit,57,0.103411,60,0.0035647769375,0.003942548333333333
excit,57,0.103411,75,0.003242215625,0.0033562618333333335
excit,57,0.103411,90,0.003663797145833333,0.0038485383333333335
excit,57,0.103411,105,0.002972952479166667,0.0032431563125
excit,57,0.103411,120,0.0035372576666666666,0.0039084282083333335
excit,57,0.103411,135,0.002958109541666667,0.0032627946458333337
excit,57,0.103411,150,0.0033524443541666665,0.0034853742916666664
excit,57,0.103411,165,0.003915114395833333,0.0040430895
excit,57,0.186966,0,0.0047809725833333335,0.005036422916666667
excit,57,0.186966,15,0.004167403520833334,0.004338263354166667
excit,57,0.186966,30,0.004118455104166667,0.004399722583333334
excit,57,0.186966,45,0.004130640041666667,0.004386648854166667
excit,57,0.186966,60,0.003405345791666667,0.0035286380625
excit,57,0.186966,75,0.0034605278541666664,0.0038020388333333335
excit,57,0.186966,90,0.0027119434375,0.0028815131875
excit,57,0.186966,105,0.003559174333333333,0.0037422358333333333
excit,57,0.186966,120,0.00401818875,0.004216176458333333
excit,57,0.186966,135,0.0041472478333333335,0.004554462958333333
excit,57,0.186966,150,0.0052507291875,0.005469387770833334
excit,57,0.186966,165,0.004211033375,0.004373963333333334
excit,57,0.303066,0,0.00574748,0.005882648916666667
excit,57,0.303066,15,0.0064979511875,0.006702599354166667
excit,57,0.303066,30,0.0046081665,0.004781323791666667
excit,57,0.303066,45,0.004563354416666667,0.004720200625
excit,57,0.303066,60,0.0043090740625,0.004252255645833334
excit,57,0.303066,75,0.00399092975,0.003965746604166666
excit,57,0.303066,90,0.003359210395833333,0.0035913028958333335
excit,57,0.303066,105,0.0034230365,0.0035664393749999996
excit,57,0.303066,120,0.004771132375,0.005067541708333334
excit,57,0.303066,135,0.0054391397499999996,0.005850171125
excit,57,0.303066,150,0.0059725180625,0.0061767698125
excit,57,0.303066,165,0.006313542541666667,0.006404492770833333
excit,57,0.464386,0,0.008872265416666667,0.008786631
excit,57,0.464386,15,0.008346176229166667,0.008235541458333334
excit,57,0.464386,30,0.007883392520833333,0.007777463541666667
excit,57,0.464386,45,0.006835332916666667,0.006835597854166667
excit,57,0.464386,60,0.005672765791666667,0.005576354083333333
excit,57,0.464386,75,0.0049917364375,0.005093591979166667
excit,57,0.464386,90,0.004731956416666666,0.0047765536666666665
excit,57,0.464386,105,0.004489367520833333,0.004364956145833334
excit,57,0.464386,120,0.005598967104166667,0.005568082083333333
excit,57,0.464386,135,0.007845992083333335,0.007827977458333333
excit,57,0.464386,150,0.009063902083333334,0.009079557916666666
excit,57,0.464386,165,0.009799191645833333,0.009627320812500001
excit,57,0.68854,0,0.016497993125000002,0.015711879833333334
excit,57,0.68854,15,0.015985662291666668,0.015295071458333335
excit,57,0.68854,30,0.012875798354166667,0.012373622104166667
excit,57,0.68854,45,0.011062733812500001,0.010462629874999999
excit,57,0.68854,60,0.009591708104166667,0.009180617083333334
excit,57,0.68854,75,0.008713906666666667,0.008659258333333334
excit,57,0.68854,90,0.009087188583333334,0.008935904354166666
excit,57,0.68854,105,0.008677953354166667,0.008395973895833334
excit,57,0.68854,120,0.011937280833333334,0.011426523333333334
excit,57,0.68854,135,0.0134683,0.012982251666666667
excit,57,0.68854,150,0.016488531458333334,0.015828825625
excit,57,0.68854,165,0.016056748958333335,0.015704544583333334
excit,57,1.0,0,0.020849229583333333,0.019581821375
excit,57,1.0,15,0.0186189051875,0.017693361333333334
excit,57,1.0,30,0.016742157083333334,0.015983366250000002
excit,57,1.0,45,0.010755701875,0.010455162291666667
excit,57,1.0,60,0.009424440208333334,0.009292285124999999
excit,57,1.0,75,0.008496698708333333,0.008355915833333333
excit,57,1.0,90,0.008739732291666667,0.008338848541666668
excit,57,1.0,105,0.008888537291666667,0.008653277479166667
excit,57,1.0,120,0.011845048979166667,0.011082904604166666
excit,57,1.0,135,0.01680544583333333,0.016296504583333333
excit,57,1.0,150,0.019137989125,0.01811020854166667
excit,57,1.0,165,0.021104862083333332,0.020132495958333333
excit,59,0.0,0,8.326670833333333e-05,0.00011227779166666667
excit,59,0.0,15,0.00041222283333333334,0.0003390956666666667
excit,59,0.0,30,0.00014195416666666668,0.00015424841666666664
excit,59,0.0,45,9.158504166666667e-05,9.737591666666665e-05
excit,59,0.0,60,0.000124958375,0.00013089695833333332
excit,59,0.0,75,0.00013799091666666667,0.0001765875
excit,59,0.0,90,0.0,9.788508333333333e-05
excit,59,0.0,105,0.0,1.665e-05
excit,59,0.0,120,9.070420833333334e-05,0.00017002083333333333
excit,59,0.0,135,0.00030413916666666667,0.00027249625000000003
excit,59,0.0,150,0.0005313711249999999,0.0005134707083333333
excit,59,0.0,165,5.548166666666667e-05,0.000139507875
excit,59,0.0432773,0,0.00019562645833333335,0.00021019408333333332
excit,59,0.0432773,15,0.00012273645833333333,0.00014093741666666666
excit,59,0.0432773,30,0.00030391708333333335,0.0003503769166666667
excit,59,0.0432773,45,0.000111026,0.00018437304166666666
excit,59,0.0432773,60,0.00034827670833333335,0.000363269875
excit,59,0.0432773,75,0.0001275569583333333,0.00016449266666666666
excit,59,0.0432773,90,9.710670833333334e-05,9.614904166666666e-05
excit,59,0.0432773,105,0.00018915958333333332,0.0001690175
excit,59,0.0432773,120,0.00013034079166666666,0.00018791833333333332
excit,59,0.0432773,135,0.00020330458333333331,0.00017082695833333335
excit,59,0.0432773,150,0.00027080916666666664,0.0002593187083333333
excit,59,0.0432773,165,0.00018553683333333336,0.00019693879166666667
excit,59,0.103411,0,9.539791666666667e-05,0.000159296
excit,59,0.103411,15,8.8788375e-05,0.000142208875
excit,59,0.103411,30,0.00014835170833333333,0.00014891704166666666
excit,59,0.103411,45,0.000186835875,0.00021273270833333335
excit,59,0.103411,60,0.00019567466666666668,0.00022925904166666667
excit,59,0.103411,75,7.285941666666667e-05,7.493750000000001e-05
excit,59,0.103411,90,0.00010409379166666666,0.00016046216666666666
excit,59,0.103411,105,0.00028463475,0.0002155545
excit,59,0.103411,120,0.00019391329166666663,0.0001895530416666667
excit,59,0.103411,135,5.1218374999999996e-05,0.00015286504166666667
excit,59,0.103411,150,0.000112972125,0.00016883258333333332
excit,59,0.103411,165,0.0003805387083333333,0.0003614928333333333
excit,59,0.186966,0,0.00014154504166666665,0.00012601420833333334
excit,59,0.186966,15,0.00017034420833333334,0.00021765812499999998
excit,59,0.186966,30,0.00021451120833333335,0.0002466155
excit,59,0.186966,45,0.00020105991666666666,0.00019123645833333332
excit,59,0.186966,60,0.000351947375,0.00031710358333333335
excit,59,0.186966,75,0.0002777890833333333,0.00034352212499999996
excit,59,0.186966,90,6.061583333333334e-05,0.00010397808333333334
excit,59,0.186966,105,0.00020707275,0.00020333091666666667
excit,59,0.186966,120,7.493175e-05,0.00015109845833333335
excit,59,0.186966,135,0.00013385370833333333,0.00018438845833333335
excit,59,0.186966,150,0.0002973692083333333,0.0003081519583333333
excit,59,0.186966,165,7.493175e-05,9.7559875e-05
excit,59,0.303066,0,0.00036655312500000003,0.0003335742916666666
excit,59,0.303066,15,0.00017270475000000002,0.00026829004166666667
excit,59,0.303066,30,0.00013829699999999998,0.00017756691666666669
excit,59,0.303066,45,0.000512138,0.000508601875
excit,59,0.303066,60,0.00019576541666666667,0.00018373112499999998
excit,59,0.303066,75,0.00017270475000000002,0.00024100970833333332
excit,59,0.303066,90,0.000322295125,0.0003841415416666667
excit,59,0.303066,105,0.0002224258333333333,0.000248065
excit,59,0.303066,120,0.0005277508333333333,0.0004943928333333334
excit,59,0.303066,135,0.0002187605833333333,0.00023458616666666667
excit,59,0.303066,150,0.0006730226249999999,0.0006296762916666666
excit,59,0.303066,165,0.000380594,0.00040972520833333333
excit,59,0.464386,0,0.000486883375,0.0005071535
excit,59,0.464386,15,0.0006975564583333333,0.0008300419583333334
excit,59,0.464386,30,0.000302107125,0.00031625529166666666
excit,59,0.464386,45,0.0005551637916666667,0.0005835232916666667
excit,59,0.464386,60,0.000549116375,0.0005445774166666666
excit,59,0.464386,75,0.0007286125416666667,0.0007092410833333334
excit,59,0.464386,90,0.0004656304166666667,0.0005041231666666667
excit,59,0.464386,105,0.00046886012499999997,0.00045226104166666667
excit,59,0.464386,120,0.001410333,0.0014028049583333334
excit,59,0.464386,135,0.0018016905833333331,0.0018373668750000002
excit,59,0.464386,150,0.0012670030833333333,0.0011836882916666667
excit,59,0.464386,165,0.0007026025416666666,0.0006746412916666666
excit,59,0.68854,0,0.0014638301666666667,0.0013775575833333334
excit,59,0.68854,15,0.0012054375000000001,0.0011588283333333334
excit,59,0.68854,30,0.001242931625,0.0012117562500000001
excit,59,0.68854,45,0.0011383431666666668,0.00109328
excit,59,0.68854,60,0.0018455909166666667,0.0016806222083333335
excit,59,0.68854,75,0.0006546060833333332,0.000674422
excit,59,0.68854,90,0.0005465917916666667,0.000562457
excit,59,0.68854,105,0.0010726950833333333,0.001056105875
excit,59,0.68854,120,0.002229453875,0.0022500130416666666
excit,59,0.68854,135,0.0027632,0.0025128895833333334
excit,59,0.68854,150,0.002488729,0.0024454942916666664
excit,59,0.68854,165,0.001723805625,0.0017451485833333332
excit,59,1.0,0,0.00127263925,0.001265644125
excit,59,1.0,15,0.0010813383749999999,0.0009632966666666666
excit,59,1.0,30,0.0010317509166666665,0.0009727464583333334
excit,59,1.0,45,0.001100774625,0.001159384875
excit,59,1.0,60,0.0013581885000000001,0.001298382875
excit,59,1.0,75,0.0006286579166666666,0.0006375354166666666
excit,59,1.0,90,0.0008475755416666666,0.0007775166666666667
excit,59,1.0,105,0.0011903904166666666,0.001118412
excit,59,1.0,120,0.0017176200000000002,0.0016900204583333335
excit,59,1.0,135,0.0028989958749999997,0.0027706528749999997
excit,59,1.0,150,0.0026820817500000003,0.0025603339583333334
excit,59,1.0,165,0.0014717364166666666,0.00138261725
excit,60,0.0,0,0.0072276310416666675,0.007032114791666666
excit,60,0.0,15,0.007213030833333334,0.007167739916666666
excit,60,0.0,30,0.0064467231250000005,0.006508004166666667
excit,60,0.0,45,0.0067454204166666675,0.00677225625
excit,60,0.0,60,0.005610412958333334,0.005514138583333334
excit,60,0.0,75,0.00760179625,0.007341117291666667
excit,60,0.0,90,0.0068328677291666666,0.006690243875000001
excit,60,0.0,105,0.006825960791666666,0.006760210895833334
excit,60,0.0,120,0.007451095104166666,0.007270976250000001
excit,60,0.0,135,0.007738022625,0.007522833104166667
excit,60,0.0,150,0.006828584333333333,0.0066607283333333335
excit,60,0.0,165,0.007078371666666666,0.006966224854166667
excit,60,0.0432773,0,0.007037048770833333,0.006942962729166666
excit,60,0.0432773,15,0.006302639749999999,0.0061784536458333325
excit,60,0.0432773,30,0.0077818154166666665,0.007563168625000001
excit,60,0.0432773,45,0.006907642520833333,0.006912480624999999
excit,60,0.0432773,60,0.006463849625,0.006505101520833333
excit,60,0.0432773,75,0.006591104770833334,0.0063885217916666666
excit,60,0.0432773,90,0.006013654583333333,0.005880377125
excit,60,0.0432773,105,0.005672360104166666,0.0056696068333333335
excit,60,0.0432773,120,0.006766201875,0.0065486137500000005
excit,60,0.0432773,135,0.007135470854166667,0.006874590583333333
excit,60,0.0432773,150,0.006020608125,0.005964717375
excit,60,0.0432773,165,0.0063323197916666666,0.006136330208333333
excit,60,0.103411,0,0.006599399583333333,0.006320699583333333
excit,60,0.103411,15,0.005778914625,0.005725857729166666
excit,60,0.103411,30,0.0051354585625,0.0050814219999999995
excit,60,0.103411,45,0.006694550395833333,0.006605780833333334
excit,60,0.103411,60,0.004808337333333333,0.004656944604166667
excit,60,0.103411,75,0.006157605833333333,0.006134967291666667
excit,60,0.103411,90,0.005321757708333333,0.005470763104166666
excit,60,0.103411,105,0.006776587520833333,0.006754420895833334
excit,60,0.103411,120,0.0060991800625,0.006114897
excit,60,0.103411,135,0.004792841020833333,0.004892689041666666
excit,60,0.103411,150,0.004850934375,0.004876328958333333
excit,60,0.103411,165,0.006450621687500001,0.006316818333333334
excit,60,0.186966,0,0.0052110224791666665,0.004941188125
excit,60,0.186966,15,0.005083317083333334,0.00492806125
excit,60,0.186966,30,0.004652551979166667,0.004684976083333333
excit,60,0.186966,45,0.004469458395833333,0.004499571208333333
excit,60,0.186966,60,0.0059701485624999995,0.0058541195833333335
excit,60,0.186966,75,0.005559392916666667,0.005504046083333333
excit,60,0.186966,90,0.004865963979166666,0.004846650333333333
excit,60,0.186966,105,0.005228197270833333,0.005344233958333333
excit,60,0.186966,120,0.003971427875,0.004015932541666667
excit,60,0.186966,135,0.003966419854166667,0.003937367208333333
excit,60,0.186966,150,0.003967761375,0.003968931645833333
excit,60,0.186966,165,0.005093560041666666,0.005089750229166666
excit,60,0.303066,0,0.0037217910833333336,0.00378116325
excit,60,0.303066,15,0.0033431625,0.0034741827083333335
excit,60,0.303066,30,0.003861843833333333,0.0038470139791666664
excit,60,0.303066,45,0.003153610791666667,0.003322616625
excit,60,0.303066,60,0.004472617145833333,0.004267933229166667
excit,60,0.303066,75,0.004243577729166667,0.0044033327291666665
excit,60,0.303066,90,0.0048428960833333335,0.004711746958333333
excit,60,0.303066,105,0.0032814292708333334,0.003390582375
excit,60,0.303066,120,0.0033282750208333332,0.00335560125
excit,60,0.303066,135,0.002822919729166667,0.0028752809166666666
excit,60,0.303066,150,0.0033296233125,0.0034298609791666664
excit,60,0.303066,165,0.003353486166666667,0.0035014607499999997
excit,60,0.464386,0,0.0019196239583333333,0.0019321430625
excit,60,0.464386,15,0.002146540916666667,0.002107450833333333
excit,60,0.464386,30,0.0014552822916666667,0.0016021286875
excit,60,0.464386,45,0.0018517272916666666,0.001977679583333333
excit,60,0.464386,60,0.0025478093333333334,0.0026631978541666666
excit,60,0.464386,75,0.002974209166666667,0.0032146008541666664
excit,60,0.464386,90,0.0031916018958333334,0.0031211698333333334
excit,60,0.464386,105,0.0028494704166666667,0.0028759239375000002
excit,60,0.464386,120,0.0019599670416666666,0.00210334675
excit,60,0.464386,135,0.0024746459583333334,0.0026154356875000002
excit,60,0.464386,150,0.0026606186875,0.0026551567083333335
excit,60,0.464386,165,0.0020106800625,0.0021041272083333336
excit,60,0.68854,0,0.0012804583125,0.0014779705833333334
excit,60,0.68854,15,0.0014187604791666669,0.0014694175833333334
excit,60,0.68854,30,0.0012333798958333332,0.0012991209583333334
excit,60,0.68854,45,0.0011733541666666667,0.0013160952916666665
excit,60,0.68854,60,0.0014480702916666666,0.0015419352708333333
excit,60,0.68854,75,0.0018344445208333332,0.0019033614791666667
excit,60,0.68854,90,0.0018915062916666668,0.0020336731041666668
excit,60,0.68854,105,0.0017801680208333335,0.0018629671458333334
excit,60,0.68854,120,0.0023422905,0.0023805543125000003
excit,60,0.68854,135,0.0020019497916666665,0.002064715479166667
excit,60,0.68854,150,0.00141962675,0.0014802749375
excit,60,0.68854,165,0.0012619097083333335,0.0013264963958333333
excit,60,1.0,0,0.0016807886041666665,0.0016046005
excit,60,1.0,15,0.0011240001666666668,0.0012075680625
excit,60,1.0,30,0.001087095375,0.0012604362916666667
excit,60,1.0,45,0.0013472672291666666,0.001396474
excit,60,1.0,60,0.0019068019166666667,0.0019375811458333333
excit,60,1.0,75,0.0034397642083333333,0.0034831883541666664
excit,60,1.0,90,0.0033023568333333335,0.0034264496041666666
excit,60,1.0,105,0.0034917013125,0.0035289942916666667
excit,60,1.0,120,0.0020802057916666666,0.0022992794166666664
excit,60,1.0,135,0.0022765905833333332,0.0023928608125
excit,60,1.0,150,0.0015213821249999999,0.001645505375
excit,60,1.0,165,0.001430535125,0.0016174667291666666
excit,62,0.0,0,0.00993413875,0.009947787291666666
excit,62,0.0,15,0.009835626875000001,0.009855781041666666
excit,62,0.0,30,0.009695979166666667,0.009535807708333333
excit,62,0.0,45,0.009190257916666666,0.00935771125
excit,62,0.0,60,0.009888919791666667,0.009720732083333334
excit,62,0.0,75,0.010458382083333334,0.010312408541666667
excit,62,0.0,90,0.010345955833333333,0.010265904375
excit,62,0.0,105,0.0094580225,0.009600299166666666
excit,62,0.0,120,0.009117069583333333,0.009060619791666667
excit,62,0.0,135,0.0101907858125,0.010160616458333334
excit,62,0.0,150,0.009569897291666667,0.009646594041666666
excit,62,0.0,165,0.009034600833333333,0.009263026458333334
excit,62,0.0432773,0,0.009155939166666667,0.009343568541666666
excit,62,0.0432773,15,0.008913836875,0.009054923125000001
excit,62,0.0432773,30,0.0093316775,0.009504490416666666
excit,62,0.0432773,45,0.008975394791666666,0.009120017499999999
excit,62,0.0432773,60,0.011014329375,0.010953467708333333
excit,62,0.0432773,75,0.008498050625,0.008743373333333334
