u,unit_type,grat_orientation,grat_contrast,grat_spat_freq,grat_phase,response,smoothed_response
2,excit,165,0.68854,0.138612,0,0.0,0.0
2,excit,165,0.68854,0.138612,90,0.002,0.002
2,excit,165,0.68854,0.138612,180,0.000799361,0.000639488
2,excit,165,0.68854,0.138612,270,0.00109051,0.00152672
2,excit,165,0.68854,0.332966,0,0.0,0.000171233
2,excit,165,0.68854,0.332966,90,0.0,0.0
2,excit,165,0.68854,0.332966,180,0.0,0.0
2,excit,165,0.68854,0.332966,270,0.0,0.0
2,excit,165,0.68854,0.799834,0,0.000856164,0.000856164
2,excit,165,0.68854,0.799834,90,0.000856898,0.000685518
2,excit,165,0.68854,0.799834,180,0.0029985,0.00269865
2,excit,165,0.68854,0.799834,270,0.0,0.0
2,excit,165,1.0,0.01,0,0.0,0.000266312
2,excit,165,1.0,0.01,90,0.0,0.000184502
2,excit,165,1.0,0.01,180,0.00184502,0.00147601
2,excit,165,1.0,0.01,270,0.0,0.000479616
2,excit,165,1.0,0.0240215,0,0.00276753,0.00221402
2,excit,165,1.0,0.0240215,90,0.001998,0.001998
2,excit,165,1.0,0.0240215,180,0.00359712,0.00335731
2,excit,165,1.0,0.0240215,270,0.0,0.0
2,excit,165,1.0,0.0577032,0,0.00119904,0.00143885
2,excit,165,1.0,0.0577032,90,0.00199867,0.00199867
2,excit,165,1.0,0.0577032,180,0.00119904,0.00167866
2,excit,165,1.0,0.0577032,270,0.002997,0.002997
2,excit,165,1.0,0.138612,0,0.000799361,0.000959233
2,excit,165,1.0,0.138612,90,0.000856898,0.000856898
2,excit,165,1.0,0.138612,180,0.0029976,0.00275779
2,excit,165,1.0,0.138612,270,0.00059952,0.000719424
2,excit,165,1.0,0.332966,0,0.0,0.0
2,excit,165,1.0,0.332966,90,0.0,0.0
2,excit,165,1.0,0.332966,180,0.00126183,0.00100946
2,excit,165,1.0,0.332966,270,0.0,0.0
2,excit,165,1.0,0.799834,0,0.000999001,0.000999001
2,excit,165,1.0,0.799834,90,0.0,0.0
2,excit,165,1.0,0.799834,180,0.0,0.0
2,excit,165,1.0,0.799834,270,0.0,0.0
2,excit,0,0.0,0.01,0,0.0,0.0
2,excit,0,0.0,0.01,90,0.00133156,0.00133156
2,excit,0,0.0,0.01,180,0.00059952,0.000359712
2,excit,0,0.0,0.01,270,0.00109051,0.00174482
2,excit,0,0.0,0.0240215,0,0.0,0.0
2,excit,0,0.0,0.0240215,90,0.00109051,0.00130862
2,excit,0,0.0,0.0240215,180,0.0,0.0
2,excit,0,0.0,0.0240215,270,0.00239808,0.00263789
2,excit,0,0.0,0.0577032,0,0.000856898,0.000856898
2,excit,0,0.0,0.0577032,90,0.0,0.0
2,excit,0,0.0,0.0577032,180,0.0,0.000133245
2,excit,0,0.0,0.0577032,270,0.0,0.000369004
2,excit,0,0.0,0.138612,0,0.0,0.0
2,excit,0,0.0,0.138612,90,0.00159872,0.00175859
2,excit,0,0.0,0.138612,180,0.0,0.0
2,excit,0,0.0,0.138612,270,0.0,0.0
2,excit,0,0.0,0.332966,0,0.00149925,0.00269865
2,excit,0,0.0,0.332966,90,0.00119904,0.000959233
2,excit,0,0.0,0.332966,180,0.0,0.0
2,excit,0,0.0,0.332966,270,0.000922509,0.00129151
2,excit,0,0.0,0.799834,0,0.0,0.0
2,excit,0,0.0,0.799834,90,0.0,0.0
2,excit,0,0.0,0.799834,180,0.0,0.0
2,excit,0,0.0,0.799834,270,0.00109051,0.000654308
2,excit,0,0.0432773,0.01,0,0.0,0.000342759
2,excit,0,0.0432773,0.01,90,0.00149925,0.00149925
2,excit,0,0.0432773,0.01,180,0.0,0.0
2,excit,0,0.0432773,0.01,270,0.000999001,0.000599401
2,excit,0,0.0432773,0.0240215,0,0.0,0.0
2,excit,0,0.0432773,0.0240215,90,0.0059952,0.00455636
2,excit,0,0.0432773,0.0240215,180,0.0,0.000218103
2,excit,0,0.0432773,0.0240215,270,0.000749625,0.000749625
2,excit,0,0.0432773,0.0577032,0,0.000999001,0.0013986
2,excit,0,0.0432773,0.0577032,90,0.0,0.000533333
2,excit,0,0.0432773,0.0577032,180,0.000705219,0.000846262
2,excit,0,0.0432773,0.0577032,270,0.00149925,0.00209895
2,excit,0,0.0432773,0.138612,0,0.0,0.0
2,excit,0,0.0432773,0.138612,90,0.0,0.0
2,excit,0,0.0432773,0.138612,180,0.002,0.0016
2,excit,0,0.0432773,0.138612,270,0.0,0.000532623
2,excit,0,0.0432773,0.332966,0,0.00171233,0.00119863
2,excit,0,0.0432773,0.332966,90,0.0009995,0.0009995
2,excit,0,0.0432773,0.332966,180,0.000749625,0.00149925
2,excit,0,0.0432773,0.332966,270,0.00171233,0.00188356
2,excit,0,0.0432773,0.799834,0,0.00119904,0.00119904
2,excit,0,0.0432773,0.799834,90,0.00171233,0.0015411
2,excit,0,0.0432773,0.799834,180,0.0,0.0
2,excit,0,0.0432773,0.799834,270,0.0,0.0001998
2,excit,0,0.103411,0.01,0,0.0,0.0
2,excit,0,0.103411,0.01,90,0.000999001,0.000599401
2,excit,0,0.103411,0.01,180,0.00184502,0.00166052
2,excit,0,0.103411,0.01,270,0.000999001,0.000599401
2,excit,0,0.103411,0.0240215,0,0.00218102,0.00283533
2,excit,0,0.103411,0.0240215,90,0.00239808,0.00215827
2,excit,0,0.103411,0.0240215,180,0.000666223,0.000532978
2,excit,0,0.103411,0.0240215,270,0.0,0.0
2,excit,0,0.103411,0.0577032,0,0.00133156,0.000798935
2,excit,0,0.103411,0.0577032,90,0.00199601,0.00279441
2,excit,0,0.103411,0.0577032,180,0.0059952,0.00527578
2,excit,0,0.103411,0.0577032,270,0.00327154,0.00261723
2,excit,0,0.103411,0.138612,0,0.00133333,0.00133333
2,excit,0,0.103411,0.138612,90,0.0,0.0
2,excit,0,0.103411,0.138612,180,0.00119904,0.00119904
2,excit,0,0.103411,0.138612,270,0.00133245,0.00106596
2,excit,0,0.103411,0.332966,0,0.00218102,0.00196292
2,excit,0,0.103411,0.332966,90,0.00266667,0.0024
2,excit,0,0.103411,0.332966,180,0.0,0.0
2,excit,0,0.103411,0.332966,270,0.0,0.000239808
2,excit,0,0.103411,0.799834,0,0.0,0.000533333
2,excit,0,0.103411,0.799834,90,0.0,0.0
2,excit,0,0.103411,0.799834,180,0.0,0.0
2,excit,0,0.103411,0.799834,270,0.002,0.0016
2,excit,0,0.186966,0.01,0,0.00266667,0.00213333
2,excit,0,0.186966,0.01,90,0.0,0.000266312
2,excit,0,0.186966,0.01,180,0.0,0.0
2,excit,0,0.186966,0.01,270,0.0,0.000532623
2,excit,0,0.186966,0.0240215,0,0.018,0.0184
2,excit,0,0.186966,0.0240215,90,0.00327154,0.00370774
2,excit,0,0.186966,0.0240215,180,0.0,0.000705219
2,excit,0,0.186966,0.0240215,270,0.0,0.000184502
2,excit,0,0.186966,0.0577032,0,0.00119904,0.00119904
2,excit,0,0.186966,0.0577032,90,0.00342466,0.00273973
2,excit,0,0.186966,0.0577032,180,0.00533333,0.00453333
2,excit,0,0.186966,0.0577032,270,0.0,0.000719424
2,excit,0,0.186966,0.138612,0,0.0017138,0.00154242
2,excit,0,0.186966,0.138612,90,0.00133333,0.0024
2,excit,0,0.186966,0.138612,180,0.00109051,0.00109051
2,excit,0,0.186966,0.138612,270,0.00109051,0.00152672
2,excit,0,0.186966,0.332966,0,0.00299401,0.00299401
2,excit,0,0.186966,0.332966,90,0.0,0.0
2,excit,0,0.186966,0.332966,180,0.0,0.0
2,excit,0,0.186966,0.332966,270,0.00359712,0.0028777
2,excit,0,0.186966,0.799834,0,0.000999001,0.000799201
2,excit,0,0.186966,0.799834,90,0.0,0.0
2,excit,0,0.186966,0.799834,180,0.000856898,0.00102828
2,excit,0,0.186966,0.799834,270,0.00119904,0.00167866
2,excit,0,0.303066,0.01,0,0.00126183,0.00126183
2,excit,0,0.303066,0.01,90,0.0,0.00087241
2,excit,0,0.303066,0.01,180,0.0,0.0
2,excit,0,0.303066,0.01,270,0.000749625,0.000749625
2,excit,0,0.303066,0.0240215,0,0.00359712,0.00383693
2,excit,0,0.303066,0.0240215,90,0.010274,0.00993151
2,excit,0,0.303066,0.0240215,180,0.000922509,0.00110701
2,excit,0,0.303066,0.0240215,270,0.0,0.000342466
2,excit,0,0.303066,0.0577032,0,0.00327154,0.00348964
2,excit,0,0.303066,0.0577032,90,0.00719424,0.00607514
2,excit,0,0.303066,0.0577032,180,0.00559552,0.00495603
2,excit,0,0.303066,0.0577032,270,0.00524738,0.00524738
2,excit,0,0.303066,0.138612,0,0.000999001,0.000599401
2,excit,0,0.303066,0.138612,90,0.00119904,0.00119904
2,excit,0,0.303066,0.138612,180,0.0,0.0
2,excit,0,0.303066,0.138612,270,0.00141044,0.000987306
2,excit,0,0.303066,0.332966,0,0.000999001,0.000599401
2,excit,0,0.303066,0.332966,90,0.00171233,0.00205479
2,excit,0,0.303066,0.332966,180,0.0,0.000479616
2,excit,0,0.303066,0.332966,270,0.00266667,0.00266667
2,excit,0,0.303066,0.799834,0,0.000999001,0.000599401
2,excit,0,0.303066,0.799834,90,0.0,0.000218103
2,excit,0,0.303066,0.799834,180,0.00109051,0.00130862
2,excit,0,0.303066,0.799834,270,0.00239808,0.00239808
2,excit,0,0.464386,0.01,0,0.00109051,0.00196292
2,excit,0,0.464386,0.01,90,0.00224888,0.0023988
2,excit,0,0.464386,0.01,180,0.00119904,0.00119904
2,excit,0,0.464386,0.01,270,0.000799361,0.000799361
2,excit,0,0.464386,0.0240215,0,0.00749625,0.00749625
2,excit,0,0.464386,0.0240215,90,0.00428082,0.00393836
2,excit,0,0.464386,0.0240215,180,0.00171233,0.0010274
2,excit,0,0.464386,0.0240215,270,0.00399467,0.00399467
2,excit,0,0.464386,0.0577032,0,0.00159872,0.00143885
2,excit,0,0.464386,0.0577032,90,0.00830258,0.00738007
2,excit,0,0.464386,0.0577032,180,0.0103917,0.00879297
2,excit,0,0.464386,0.0577032,270,0.012,0.0112
2,excit,0,0.464386,0.138612,0,0.0029985,0.00329835
2,excit,0,0.464386,0.138612,90,0.0029985,0.00284858
2,excit,0,0.464386,0.138612,180,0.000799361,0.000799361
2,excit,0,0.464386,0.138612,270,0.0,0.000532623
2,excit,0,0.464386,0.332966,0,0.00449775,0.0041979
2,excit,0,0.464386,0.332966,90,0.00133333,0.0008
2,excit,0,0.464386,0.332966,180,0.0,0.0
2,excit,0,0.464386,0.332966,270,0.00218102,0.00261723
2,excit,0,0.464386,0.799834,0,0.000799361,0.000959233
2,excit,0,0.464386,0.799834,90,0.000856164,0.000856164
2,excit,0,0.464386,0.799834,180,0.000999001,0.0011988
2,excit,0,0.464386,0.799834,270,0.002997,0.0031968
2,excit,0,0.68854,0.01,0,0.00449775,0.00449775
2,excit,0,0.68854,0.01,90,0.0,0.0
2,excit,0,0.68854,0.01,180,0.0,0.000369004
2,excit,0,0.68854,0.01,270,0.000705219,0.000846262
2,excit,0,0.68854,0.0240215,0,0.00856898,0.00805484
2,excit,0,0.68854,0.0240215,90,0.00461255,0.00535055
2,excit,0,0.68854,0.0240215,180,0.000999001,0.000999001
2,excit,0,0.68854,0.0240215,270,0.00532623,0.00532623
2,excit,0,0.68854,0.0577032,0,0.00119904,0.00191847
2,excit,0,0.68854,0.0577032,90,0.00499501,0.0043956
2,excit,0,0.68854,0.0577032,180,0.00933333,0.00906667
2,excit,0,0.68854,0.0577032,270,0.0112835,0.0101551
2,excit,0,0.68854,0.138612,0,0.0,0.0
2,excit,0,0.68854,0.138612,90,0.00553506,0.00424354
2,excit,0,0.68854,0.138612,180,0.003996,0.0037962
2,excit,0,0.68854,0.138612,270,0.00159872,0.00143885
2,excit,0,0.68854,0.332966,0,0.000922509,0.00147601
2,excit,0,0.68854,0.332966,90,0.00276753,0.00313653
2,excit,0,0.68854,0.332966,180,0.00276753,0.00295203
2,excit,0,0.68854,0.332966,270,0.00159872,0.00143885
2,excit,0,0.68854,0.799834,0,0.000571102,0.000456882
2,excit,0,0.68854,0.799834,90,0.00171233,0.00171233
2,excit,0,0.68854,0.799834,180,0.002997,0.0021978
2,excit,0,0.68854,0.799834,270,0.0,0.0
2,excit,0,1.0,0.01,0,0.004,0.0036
2,excit,0,1.0,0.01,90,0.00326797,0.0037037
2,excit,0,1.0,0.01,180,0.0,0.000369004
2,excit,0,1.0,0.01,270,0.0,0.00029985
2,excit,0,1.0,0.0240215,0,0.0087241,0.00741549
2,excit,0,1.0,0.0240215,90,0.001998,0.0021978
2,excit,0,1.0,0.0240215,180,0.00352858,0.00268172
2,excit,0,1.0,0.0240215,270,0.0029985,0.0023988
2,excit,0,1.0,0.0577032,0,0.000922509,0.00110701
2,excit,0,1.0,0.0577032,90,0.00635145,0.0062103
2,excit,0,1.0,0.0577032,180,0.00738007,0.00608856
2,excit,0,1.0,0.0577032,270,0.0039968,0.00367706
2,excit,0,1.0,0.138612,0,0.00257069,0.00239931
2,excit,0,1.0,0.138612,90,0.0,0.0
2,excit,0,1.0,0.138612,180,0.00399467,0.00426099
2,excit,0,1.0,0.138612,270,0.00119904,0.00119904
2,excit,0,1.0,0.332966,0,0.00359712,0.00359712
2,excit,0,1.0,0.332966,90,0.00171233,0.00171233
2,excit,0,1.0,0.332966,180,0.00184502,0.00147601
2,excit,0,1.0,0.332966,270,0.00218102,0.00283533
2,excit,0,1.0,0.799834,0,0.00133156,0.00106525
2,excit,0,1.0,0.799834,90,0.00374532,0.00344569
2,excit,0,1.0,0.799834,180,0.00109051,0.00109051
2,excit,0,1.0,0.799834,270,0.0,0.0
2,excit,15,0.0,0.01,0,0.000922509,0.00166052
2,excit,15,0.0,0.01,90,0.0,0.0
2,excit,15,0.0,0.01,180,0.002,0.0016
2,excit,15,0.0,0.01,270,0.000922509,0.000922509
2,excit,15,0.0,0.0240215,0,0.00109051,0.00109051
2,excit,15,0.0,0.0240215,90,0.0,0.0
2,excit,15,0.0,0.0240215,180,0.00141044,0.00112835
2,excit,15,0.0,0.0240215,270,0.001998,0.0017982
2,excit,15,0.0,0.0577032,0,0.0,0.0
2,excit,15,0.0,0.0577032,90,0.002997,0.0027972
2,excit,15,0.0,0.0577032,180,0.0,0.0
2,excit,15,0.0,0.0577032,270,0.000999001,0.000999001
2,excit,15,0.0,0.138612,0,0.0,0.0005997
2,excit,15,0.0,0.138612,90,0.000922509,0.00110701
2,excit,15,0.0,0.138612,180,0.0,0.0
2,excit,15,0.0,0.138612,270,0.000856164,0.000856164
2,excit,15,0.0,0.332966,0,0.00218102,0.00174482
2,excit,15,0.0,0.332966,90,0.00109051,0.00130862
2,excit,15,0.0,0.332966,180,0.0,0.0
2,excit,15,0.0,0.332966,270,0.00133156,0.00106525
2,excit,15,0.0,0.799834,0,0.00109051,0.00087241
2,excit,15,0.0,0.799834,90,0.0,0.000685518
2,excit,15,0.0,0.799834,180,0.000999001,0.0013986
2,excit,15,0.0,0.799834,270,0.0,0.000133245
2,excit,15,0.0432773,0.01,0,0.000922509,0.000922509
2,excit,15,0.0432773,0.01,90,0.0,0.000959233
2,excit,15,0.0432773,0.01,180,0.000999001,0.000999001
2,excit,15,0.0432773,0.01,270,0.00199601,0.00159681
2,excit,15,0.0432773,0.0240215,0,0.0,0.000184502
2,excit,15,0.0432773,0.0240215,90,0.00184502,0.00166052
2,excit,15,0.0432773,0.0240215,180,0.000999001,0.000999001
2,excit,15,0.0432773,0.0240215,270,0.0,0.0010274
2,excit,15,0.0432773,0.0577032,0,0.00239808,0.00159872
2,excit,15,0.0432773,0.0577032,90,0.0,0.0
2,excit,15,0.0432773,0.0577032,180,0.0,0.0
2,excit,15,0.0432773,0.0577032,270,0.0,0.0
2,excit,15,0.0432773,0.138612,0,0.0,0.0
2,excit,15,0.0432773,0.138612,90,0.0,0.0
2,excit,15,0.0432773,0.138612,180,0.0,0.0
2,excit,15,0.0432773,0.138612,270,0.00141143,0.00127029
2,excit,15,0.0432773,0.332966,0,0.0,0.0
2,excit,15,0.0432773,0.332966,90,0.00184502,0.00221402
2,excit,15,0.0432773,0.332966,180,0.0,0.000141044
2,excit,15,0.0432773,0.332966,270,0.0017138,0.0017138
2,excit,15,0.0432773,0.799834,0,0.00109051,0.000654308
2,excit,15,0.0432773,0.799834,90,0.0,0.0
2,excit,15,0.0432773,0.799834,180,0.0,0.000282087
2,excit,15,0.0432773,0.799834,270,0.0,0.0
2,excit,15,0.103411,0.01,0,0.0,0.0
2,excit,15,0.103411,0.01,90,0.0,0.0
2,excit,15,0.103411,0.01,180,0.00218102,0.00196292
2,excit,15,0.103411,0.01,270,0.00266312,0.0023968
2,excit,15,0.103411,0.0240215,0,0.000999001,0.000599401
2,excit,15,0.103411,0.0240215,90,0.00171233,0.00136986
2,excit,15,0.103411,0.0240215,180,0.00189394,0.00151515
2,excit,15,0.103411,0.0240215,270,0.0,0.0
2,excit,15,0.103411,0.0577032,0,0.00499501,0.0047952
2,excit,15,0.103411,0.0577032,90,0.00171233,0.00205479
2,excit,15,0.103411,0.0577032,180,0.0,0.0
2,excit,15,0.103411,0.0577032,270,0.00109051,0.00130862
2,excit,15,0.103411,0.138612,0,0.000856164,0.0010274
2,excit,15,0.103411,0.138612,90,0.00149925,0.00149925
2,excit,15,0.103411,0.138612,180,0.00133333,0.00106667
2,excit,15,0.103411,0.138612,270,0.00133245,0.00146569
2,excit,15,0.103411,0.332966,0,0.00119904,0.00119904
2,excit,15,0.103411,0.332966,90,0.0,0.000479616
2,excit,15,0.103411,0.332966,180,0.0,0.0
2,excit,15,0.103411,0.332966,270,0.0,0.0
2,excit,15,0.103411,0.799834,0,0.0,0.0
2,excit,15,0.103411,0.799834,90,0.0,0.0
2,excit,15,0.103411,0.799834,180,0.001998,0.001998
2,excit,15,0.103411,0.799834,270,0.0,0.0
2,excit,15,0.186966,0.01,0,0.0,0.000639488
2,excit,15,0.186966,0.01,90,0.0,0.0
2,excit,15,0.186966,0.01,180,0.0,0.000369004
2,excit,15,0.186966,0.01,270,0.00119904,0.000959233
2,excit,15,0.186966,0.0240215,0,0.002,0.0016
2,excit,15,0.186966,0.0240215,90,0.00544662,0.00588235
2,excit,15,0.186966,0.0240215,180,0.00184502,0.00147601
2,excit,15,0.186966,0.0240215,270,0.00109051,0.00109051
2,excit,15,0.186966,0.0577032,0,0.00479616,0.00503597
2,excit,15,0.186966,0.0577032,90,0.00171233,0.00171233
2,excit,15,0.186966,0.0577032,180,0.0,0.0
2,excit,15,0.186966,0.0577032,270,0.002997,0.003996
2,excit,15,0.186966,0.138612,0,0.00211566,0.00211566
2,excit,15,0.186966,0.138612,90,0.0,0.0
2,excit,15,0.186966,0.138612,180,0.000922509,0.000922509
2,excit,15,0.186966,0.138612,270,0.0,0.0
2,excit,15,0.186966,0.332966,0,0.0,0.0
2,excit,15,0.186966,0.332966,90,0.0,0.0
2,excit,15,0.186966,0.332966,180,0.0,0.00029985
2,excit,15,0.186966,0.332966,270,0.00109051,0.00174482
2,excit,15,0.186966,0.799834,0,0.000856164,0.000513699
2,excit,15,0.186966,0.799834,90,0.0,0.000171233
2,excit,15,0.186966,0.799834,180,0.00049975,0.00049975
2,excit,15,0.186966,0.799834,270,0.0,0.0003996
2,excit,15,0.303066,0.01,0,0.00109051,0.00109051
2,excit,15,0.303066,0.01,90,0.00171233,0.00171233
2,excit,15,0.303066,0.01,180,0.0,0.0
2,excit,15,0.303066,0.01,270,0.00149925,0.0011994
2,excit,15,0.303066,0.0240215,0,0.00149925,0.00389805
2,excit,15,0.303066,0.0240215,90,0.00719424,0.00639488
2,excit,15,0.303066,0.0240215,180,0.0,0.0
2,excit,15,0.303066,0.0240215,270,0.00159872,0.0011191
2,excit,15,0.303066,0.0577032,0,0.0172285,0.0164794
2,excit,15,0.303066,0.0577032,90,0.00599829,0.00497001
2,excit,15,0.303066,0.0577032,180,0.000922509,0.000922509
2,excit,15,0.303066,0.0577032,270,0.00239808,0.00239808
2,excit,15,0.303066,0.138612,0,0.00109051,0.00174482
2,excit,15,0.303066,0.138612,90,0.0,0.0001998
2,excit,15,0.303066,0.138612,180,0.0,0.000532623
2,excit,15,0.303066,0.138612,270,0.00276753,0.00313653
2,excit,15,0.303066,0.332966,0,0.0,0.0
2,excit,15,0.303066,0.332966,90,0.002,0.0012
2,excit,15,0.303066,0.332966,180,0.000999001,0.000799201
2,excit,15,0.303066,0.332966,270,0.000749625,0.000449775
2,excit,15,0.303066,0.799834,0,0.00179856,0.00155875
2,excit,15,0.303066,0.799834,90,0.00399467,0.00319574
2,excit,15,0.303066,0.799834,180,0.0,0.0
2,excit,15,0.303066,0.799834,270,0.0017138,0.00137104
2,excit,15,0.464386,0.01,0,0.00532623,0.00505992
2,excit,15,0.464386,0.01,90,0.00239808,0.0028777
2,excit,15,0.464386,0.01,180,0.00218102,0.00218102
2,excit,15,0.464386,0.01,270,0.0,0.0
2,excit,15,0.464386,0.0240215,0,0.0059952,0.00527578
2,excit,15,0.464386,0.0240215,90,0.00239808,0.0028777
2,excit,15,0.464386,0.0240215,180,0.000922509,0.00110701
2,excit,15,0.464386,0.0240215,270,0.0029985,0.0029985
2,excit,15,0.464386,0.0577032,0,0.00239808,0.00359712
2,excit,15,0.464386,0.0577032,90,0.00184502,0.00110701
2,excit,15,0.464386,0.0577032,180,0.0,0.00110701
2,excit,15,0.464386,0.0577032,270,0.00674157,0.00629213
2,excit,15,0.464386,0.138612,0,0.0,0.0
2,excit,15,0.464386,0.138612,90,0.000999001,0.0013986
2,excit,15,0.464386,0.138612,180,0.0029985,0.0029985
2,excit,15,0.464386,0.138612,270,0.00359712,0.00407674
2,excit,15,0.464386,0.332966,0,0.0,0.0
2,excit,15,0.464386,0.332966,90,0.0,0.0
2,excit,15,0.464386,0.332966,180,0.00211566,0.00282087
2,excit,15,0.464386,0.332966,270,0.00171233,0.00171233
2,excit,15,0.464386,0.799834,0,0.00479616,0.00479616
2,excit,15,0.464386,0.799834,90,0.0,0.000119904
2,excit,15,0.464386,0.799834,180,0.000799361,0.000799361
2,excit,15,0.464386,0.799834,270,0.0,0.000171233
2,excit,15,0.68854,0.01,0,0.00959233,0.00815348
2,excit,15,0.68854,0.01,90,0.00171233,0.00205479
2,excit,15,0.68854,0.01,180,0.00109051,0.000654308
2,excit,15,0.68854,0.01,270,0.001998,0.0013986
2,excit,15,0.68854,0.0240215,0,0.00211566,0.00211566
2,excit,15,0.68854,0.0240215,90,0.0087241,0.0087241
2,excit,15,0.68854,0.0240215,180,0.0039968,0.00431655
2,excit,15,0.68854,0.0240215,270,0.00684932,0.00513699
2,excit,15,0.68854,0.0577032,0,0.0145548,0.0128425
2,excit,15,0.68854,0.0577032,90,0.00149925,0.00149925
2,excit,15,0.68854,0.0577032,180,0.00763359,0.00785169
2,excit,15,0.68854,0.0577032,270,0.002997,0.0025974
2,excit,15,0.68854,0.138612,0,0.0,0.0
2,excit,15,0.68854,0.138612,90,0.000999001,0.000799201
2,excit,15,0.68854,0.138612,180,0.00159872,0.00159872
2,excit,15,0.68854,0.138612,270,0.00342759,0.00308483
2,excit,15,0.68854,0.332966,0,0.00149925,0.0011994
2,excit,15,0.68854,0.332966,90,0.00239808,0.00263789
2,excit,15,0.68854,0.332966,180,0.00342466,0.00359589
2,excit,15,0.68854,0.332966,270,0.001998,0.0021978
2,excit,15,0.68854,0.799834,0,0.0,0.0
2,excit,15,0.68854,0.799834,90,0.0,0.0
2,excit,15,0.68854,0.799834,180,0.00171233,0.00205479
2,excit,15,0.68854,0.799834,270,0.001998,0.0025974
2,excit,15,1.0,0.01,0,0.0,0.0
2,excit,15,1.0,0.01,90,0.00654308,0.00654308
2,excit,15,1.0,0.01,180,0.0,0.000369004
2,excit,15,1.0,0.01,270,0.000705219,0.000705219
2,excit,15,1.0,0.0240215,0,0.00684932,0.00616438
2,excit,15,1.0,0.0240215,90,0.00645756,0.00645756
2,excit,15,1.0,0.0240215,180,0.0039968,0.00367706
2,excit,15,1.0,0.0240215,270,0.0,0.0
2,excit,15,1.0,0.0577032,0,0.0039968,0.00367706
2,excit,15,1.0,0.0577032,90,0.0059952,0.00479616
2,excit,15,1.0,0.0577032,180,0.00639488,0.00607514
2,excit,15,1.0,0.0577032,270,0.002997,0.0027972
2,excit,15,1.0,0.138612,0,0.0039968,0.00463629
2,excit,15,1.0,0.138612,90,0.0,0.000369004
2,excit,15,1.0,0.138612,180,0.00282087,0.00310296
2,excit,15,1.0,0.138612,270,0.00109051,0.00130862
2,excit,15,1.0,0.332966,0,0.00545256,0.00523446
2,excit,15,1.0,0.332966,90,0.00133333,0.0016
2,excit,15,1.0,0.332966,180,0.0,0.0
2,excit,15,1.0,0.332966,270,0.00423131,0.00338505
2,excit,15,1.0,0.799834,0,0.0,0.0
2,excit,15,1.0,0.799834,90,0.00276753,0.00332103
2,excit,15,1.0,0.799834,180,0.00319744,0.00271783
2,excit,15,1.0,0.799834,270,0.00218102,0.00261723
2,excit,30,0.0,0.01,0,0.0,0.0
2,excit,30,0.0,0.01,90,0.00171233,0.00171233
2,excit,30,0.0,0.01,180,0.0,0.0
2,excit,30,0.0,0.01,270,0.000799361,0.000799361
2,excit,30,0.0,0.0240215,0,0.0,0.000654308
2,excit,30,0.0,0.0240215,90,0.0,0.000479616
2,excit,30,0.0,0.0240215,180,0.0,0.0
2,excit,30,0.0,0.0240215,270,0.00149925,0.00149925
2,excit,30,0.0,0.0577032,0,0.00119904,0.000959233
2,excit,30,0.0,0.0577032,90,0.0,0.0
2,excit,30,0.0,0.0577032,180,0.00342759,0.00342759
2,excit,30,0.0,0.0577032,270,0.00109051,0.000654308
2,excit,30,0.0,0.138612,0,0.0,0.000922509
2,excit,30,0.0,0.138612,90,0.0,0.000479616
2,excit,30,0.0,0.138612,180,0.0,0.000436205
2,excit,30,0.0,0.138612,270,0.0,0.0
2,excit,30,0.0,0.332966,0,0.0,0.000654308
2,excit,30,0.0,0.332966,90,0.0,0.0
2,excit,30,0.0,0.332966,180,0.000999001,0.0013986
2,excit,30,0.0,0.332966,270,0.000922509,0.000738007
2,excit,30,0.0,0.799834,0,0.0,0.000436205
2,excit,30,0.0,0.799834,90,0.00211566,0.00211566
2,excit,30,0.0,0.799834,180,0.00141044,0.00112835
2,excit,30,0.0,0.799834,270,0.0,0.000533333
2,excit,30,0.0432773,0.01,0,0.002,0.0022
2,excit,30,0.0432773,0.01,90,0.0,0.0
2,excit,30,0.0432773,0.01,180,0.0,0.0
2,excit,30,0.0432773,0.01,270,0.000856164,0.000856164
2,excit,30,0.0432773,0.0240215,0,0.000922509,0.000922509
2,excit,30,0.0432773,0.0240215,90,0.00333111,0.00266489
2,excit,30,0.0432773,0.0240215,180,0.000799361,0.000799361
2,excit,30,0.0432773,0.0240215,270,0.0,0.0
2,excit,30,0.0432773,0.0577032,0,0.00149925,0.0011994
2,excit,30,0.0432773,0.0577032,90,0.0,0.000343053
2,excit,30,0.0432773,0.0577032,180,0.0,0.0
2,excit,30,0.0432773,0.0577032,270,0.000922509,0.000922509
2,excit,30,0.0432773,0.138612,0,0.00119904,0.00119904
2,excit,30,0.0432773,0.138612,90,0.0,0.0
2,excit,30,0.0432773,0.138612,180,0.0,0.0
2,excit,30,0.0432773,0.138612,270,0.002997,0.001998
2,excit,30,0.0432773,0.332966,0,0.000631313,0.000631313
2,excit,30,0.0432773,0.332966,90,0.0,0.000159872
2,excit,30,0.0432773,0.332966,180,0.000999001,0.000999001
2,excit,30,0.0432773,0.332966,270,0.00211566,0.0022567
2,excit,30,0.0432773,0.799834,0,0.0,0.000218103
2,excit,30,0.0432773,0.799834,90,0.0,0.0
2,excit,30,0.0432773,0.799834,180,0.0,0.0
2,excit,30,0.0432773,0.799834,270,0.0,0.0
2,excit,30,0.103411,0.01,0,0.0,0.0003996
